"gene_ID","ES1060192","ES1081720","ES1081721","ES1081722","ES1081723","ES1081714","ES1081725","ES1081726","ES1060191","ES1060193","ES1081719","ES1060195","ES1081724","ES1081708","ES1081709","ES1081715","ES1081716","ES1081710","ES1081711","ES1081717","ES1081712","ES1060211","ES1060213","ES1081713","ES1060215","ES1060197","ES1060217","ES1060199","ES1081741","ES1060219","ES1072184","ES1072185","ES1072186","ES1072187","ES1072192","ES1072193","ES1072194","ES1072195","ES1072196","ES1072197","ES1072198","ES1072199","ES1072200","ES1072201","ES1072202","ES1072203","ES1072204","ES1072205","ES1072206","ES1072207","ES1072188","ES1072189","ES1072190","ES1072191","ES1072183","ES1072181","ES1072182"
"DZANK1-AS1",0.197352864,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5893241906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EDA2R",0,0,0,0,0,0.1003300714,0,0,0,0.3795377515,0,0.2327050242,0,0.5696992689,0,0,0,0,0.0718896502,0,0,0,0.3099110623,0,0.1001094515,0.1703903633,0.0424831778,0,0,0.0503725152,0,0,1.3665173838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217736382,0,0,0,0,0.0503189689,0,0,0,0
"EDARADD",10.815962157,17.1125713321,17.4428367782,14.1303567166,9.9824583735,7.210957048,9.4182969415,9.8736745793,6.3145941372,5.2274999634,7.8885378512,5.4122684656,10.0843189773,6.6341603169,7.4807427169,6.9329679243,14.6120055299,4.9297840793,3.4274447933,12.9693227071,3.7462613964,5.4068418866,3.6186018287,9.5128796731,1.6728816239,7.7698005654,5.5983387642,4.1267260811,4.5208951425,3.4491917002,0.2192524317,7.8854939479,4.871360445,14.4245250263,0,4.1610722184,9.3763575348,19.2829707784,0.0606526025,12.9605683796,9.305057076,11.3925560999,0.2102498875,13.6361489489,17.4365843423,19.7313356233,0.1660648093,4.5277548117,11.4642569839,7.872086853,1.129627363,2.6467144837,9.6863598095,20.2366502423,15.8537663501,35.4369032818,10.9193748692
"EEF1G",1456.4282539925,1345.2496249436,1764.2116750559,1818.3342115852,1675.9651126164,1706.7938281585,2100.5454279284,1756.9046751705,2098.7070175733,1813.6590991208,1363.4810454171,1988.8797975735,1733.8975790988,1772.8769961297,1979.6597853329,2071.8040584968,1775.9298076135,1892.2339673901,1983.8667868882,1749.7617313088,1989.0606708379,1982.8774497787,2068.9551043527,2075.2333987415,2173.0389814428,2378.1746502041,2255.7387326859,2221.1358883857,1932.4990837557,2229.8215730482,2837.22265612,1794.4528318,1392.7648686,1298.87036268,2956.1137881,1987.88742417,1278.04936248,1320.03800779,3044.18337914,1832.95963025,2081.77778296,1476.05441168,3091.60730392,2152.74821183,1834.73136793,1807.86918191,3005.56224559,2144.45154324,1826.80754743,1696.46299922,3017.15072406,1865.58633894,1304.39281595,1130.85793439,1511.31640647,887.903131892,751.167927439
"EEF2K",2.5758393289,2.956856458,2.3940690543,0.5548031479,2.7718282474,2.4015176669,1.4419399246,2.6446096576,3.4976478994,2.8035188574,2.5767516675,3.4630511125,3.177746204,1.9261260995,2.1571132907,2.4503346746,2.9064222615,2.0526527297,1.5350554719,2.5621029348,1.4312342301,4.4019280491,2.434696979,1.4755379055,3.432700403,1.9606251134,2.3200535435,3.0847790731,2.827280617,2.956071288,3.5028696728,2.5139161471,2.2926719134,1.4982184567,4.191713443,0.7600087538,0.86038447,0.6037685545,3.160088965,2.284030418,1.3118905371,3.1600656065,3.1022992117,2.8452111998,1.8472771371,1.9052816169,1.8250773474,3.4226943079,4.37478877,1.2734938961,0.9922140194,3.0780732393,0.0730141001,0.5883699578,4.2567523457,4.9576625609,3.0556976338
"EEPD1",3.465208729,11.3189218551,12.0544296481,12.7033938877,10.3483203187,9.4374307605,7.4437084204,10.8668569221,11.0239875476,6.8595122947,9.3712757122,8.4624558255,10.5947458729,14.7431265333,6.8911155744,16.2133693295,17.1254345881,9.3042198655,7.6647053521,18.2968028591,7.7732024392,8.7835840612,10.3652987687,9.3306073436,7.3896581968,9.873553584,9.695605246,8.2919477414,10.8134304118,7.5532260983,3.2460306137,10.0097292435,8.5577713827,1.824982633,3.1450302866,12.2247786793,5.4773193807,0,2.8500511669,15.0871044032,5.621544447,7.5698943275,0.9135238737,9.625773613,2.4984592859,8.9926565618,1.5677954129,7.7025929146,7.7089301116,11.4987040759,3.2529761951,19.1576824134,9.660501247,3.9876236343,3.4426490246,4.5408286783,0.0878593823
"EFCAB2",0.7484030687,1.0640916553,1.3780495044,0.5548031479,0.9134433997,1.163401892,0.9872942606,1.5118700769,1.527957985,1.1968090429,0.928747891,2.2920193779,1.5787097346,1.1073375399,2.7321817383,0.8060593505,1.654026339,1.4353617423,1.6978643856,1.0629551019,2.0505851854,1.3350584412,0.8004177797,0.9677792733,1.9705755191,0.5929584642,1.7064076419,1.8477877975,1.7119734905,2.1023897143,1.1033659194,1.8163846507,0.9285846178,0.8191972504,0.9628787708,1.1714785732,1.3224195032,0.4825591078,2.1458464,0.7269691482,1.6171763618,2.4098451916,1.6993109209,0.5591855757,2.5133261639,1.0981638111,2.9038622148,1.4598484833,2.0604544971,1.4775007643,1.0879878756,1.5156190097,1.6047946114,2.0153650868,0.5534382466,2.1179053038,1.2905079526
"EFCAB4A",0.0794537504,0,0,0,0,0,0,0,0,0.5009898319,0,0.0925815688,0,0.0690544568,0.0897786184,0,0.349807137,0.5574842481,0.355219448,0.2329184486,0.1275816575,0,0.6086742448,0,0.2976938953,0,0.0849663556,0.1385840848,0.9477815705,0.5010739672,0,0,0.6729347281,0.9894382419,0,0.8843304369,2.0664257946,0,0,0,0,0.9899579998,0,0,1.2868438102,1.5518623456,0,0,0.6787218077,0,0,0.3581582237,0,0,0,0,0.3393930699
"EFCAB5",0.2024789124,0.6403383412,0.259260161,0.1438378531,0.1865653628,0.1131381656,0.0534877252,0.916425862,0.1617269905,0.4554453018,0.0977629359,0.2101851831,0.182940613,0.2022309093,0.2086746265,0.145776691,0.1425140188,0.3737921204,0.2029825417,0.2773846979,0.1090243255,0.9180336787,0.4994250213,0.1084954342,0.3978033468,0.4248399724,0.3634671879,0.1796460359,0.1812947798,0.1431639906,0.3652304862,0.1049802046,0,0,0.1788774856,0,1.0834076678,0.0235322739,0.028867156,0,0,0.1967734784,0.2001337468,0.0545380158,0,0.3084629366,0.4215323381,0.2462801481,0,0,0.1414836208,0.3084940687,0.597612174,0.0982804437,0.0227273567,0,2.8908287035
"EFCAB7",4.0444521999,5.1062274342,7.0140384099,0,2.2315155733,7.539698133,4.5732005026,5.1333803996,5.0159505417,6.3585224628,14.7086664743,5.2921626467,9.1334794948,6.0471974339,6.2796503896,4.6391288152,5.0441325429,3.4367515527,6.9500376531,2.6891493613,6.1540752227,7.4021895352,6.7021054203,7.2344755543,4.9659556866,5.5342789992,7.8688286003,5.5946908314,4.6838309572,5.9519103513,8.8253979121,4.7211412171,2.4640070838,5.3390271924,0.6723702386,9.8845744307,4.0861978496,2.2745273322,3.3327076536,2.0940006076,4.782751647,4.6374144337,4.8360145658,6.2231895351,3.2048460838,5.9813415267,7.7101384616,3.3888164031,3.7931953633,5.4165641107,6.9895425528,0.9663142249,7.1821216927,8.1140371763,4.4544752769,0,2.7906610742
"EFEMP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539773249,0,0,0.0984125024,0,0,0,0,0,0,0
"EFHA1",74.9043824733,52.9668100702,81.5478311827,88.8643955603,73.2765749003,38.1361005511,61.7916945103,67.9760046123,70.8605602029,78.2910473709,66.3181858711,66.5511347109,81.9573946354,60.3535952699,52.5059330685,24.0960295206,40.8648152289,55.5284214515,52.0755939632,43.113204839,51.4177276239,80.1701145946,73.9282806138,51.2575829466,75.9593635609,69.7964365414,66.0023370751,77.1374414308,55.4899718502,75.1557927116,38.1559914019,49.144218098,54.8852596488,39.4376194555,33.3190733789,44.7957056716,36.0363761463,67.755929606,29.7250466176,58.9809350477,37.3222053636,67.0385422529,33.7179419597,48.2894206867,29.2652115345,35.7418063239,38.1011778829,53.708119828,58.6323647486,36.3873736466,27.8385309507,42.1526103936,33.4096607372,47.8610761875,50.233995498,67.1798887572,46.7612131318
"EFHB",0.3998317764,0,1.2332375226,0,0,0,0.795629912,0,0.181037676,0.1062705704,1.6456760876,0,0.0406534696,0,0,0.0535943717,0.541985132,0.0598067393,0,0,0,0.2722244978,0.0557393997,0.2386899553,0.189681066,0.213555922,0.160492005,0.6236283817,0.2019486155,0,0,0,0,0.0525621016,0,2.8187064715,2.17641069,0,2.3714848898,0,0,0,0.1666350028,0,0,0,0,0,0,0.106650887,0,0,0,1.5820483574,0,0,0
"EFHC2",2.2785285207,3.3382344406,4.4074227371,4.182713444,7.3099701245,0.8303914422,3.1112026811,1.8235479082,5.066641091,3.5904271288,3.2657475967,1.8966710573,1.4703004825,2.3922436831,4.5592979452,1.6721443973,2.5998011908,1.7151718439,0.9535950659,1.1709445644,0.0719096615,1.911363495,2.1403929486,2.9423961763,2.1628910444,1.1631982133,1.368902396,2.5381418497,2.1204604628,3.7037054613,2.1866418522,0.5627432879,0.282458765,0.9690531366,1.1157730687,2.2271421521,0,0.0458705671,1.3504715988,1.5202753489,4.9673871368,5.9665365302,2.7795558811,2.3919498306,2.548362281,14.1633685166,1.6433539306,2.7603710608,2.08917752,3.089825745,1.1583123072,3.4576806374,0.110943114,0.1436807501,5.8478075831,4.7550217977,2.0260611304
"EFHD2",159.6533409288,208.7291115718,47.7809469698,113.2003904289,102.9695427078,71.0571720708,31.7115350641,53.8388564161,30.4408817523,98.1687045406,116.3751367383,81.1464939156,67.8528992238,54.1830863059,88.6163492581,52.6339605684,60.838370889,67.5025850342,68.4833494203,42.6007842521,73.0231013986,24.0831800372,19.1676647698,133.3278692139,25.6517297192,43.4586301217,26.7195586636,26.9879673316,54.7877414372,28.5930303512,20.9192107718,40.4398590458,141.574311495,468.619057177,31.7811976158,39.1891087966,291.207926889,432.034979707,31.3933006104,40.4423295228,91.1571571912,161.626297,22.0269567944,30.8700951426,56.3785477488,68.7079194746,13.6007238978,44.2890787838,87.194287958,148.656743133,25.7306359015,50.8624653969,242.364152931,443.491334972,206.186807848,266.833137747,569.263710782
"EFNA2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EFNA4",5.4413003932,6.7141358425,8.5042004163,10.8198029536,12.6622154029,10.154684037,5.8769638038,8.1036236123,5.1897467106,7.7197978647,7.5580060203,9.5434081959,5.4724087082,13.2880504787,4.9815000966,11.5785280641,3.6880900613,6.9931165839,3.3914999682,5.437587055,0,5.253353606,6.4211788458,4.3484970039,3.5881334988,7.2858919337,5.6195803532,5.8590271413,3.6557289147,5.9519103513,6.0517682921,6.352930952,5.2370596484,10.2669632468,10.8248628259,8.834862074,3.7724725343,3.4414967715,6.4053394365,4.4098650245,0.3743064386,8.1590810485,15.5174703653,13.0640675444,4.0130690024,7.2593083468,13.8175081082,9.1596083616,1.7197525517,6.298086989,9.2754500698,3.1114461438,5.7404456123,13.8774801185,5.0429780589,7.5397974398,0
"EFNB1",1.5839489604,3.9503225609,1.7984713871,1.132437701,2.0982545999,1.6735909786,2.3891183912,2.0514913967,2.2159011536,2.4594046295,3.6498162734,1.9517195576,2.3104721867,2.4119735279,2.9699737546,4.0946099986,1.2567145291,1.7258516188,1.2030944401,1.7807674117,0.4848102984,2.3312842629,1.0924922342,0.6162540664,1.0300735668,2.199171622,1.4751103405,2.0967258758,1.7257427143,1.3149877658,0.6952540698,1.448845045,1.1493442241,1.9377736939,2.7921969743,1.1116538165,2.5043170421,5.5547190513,0.6044678432,3.1942798786,5.510397759,1.0404963962,1.8096327778,2.0244658866,0,1.8920603973,2.3571395285,0.937639555,2.2257183604,2.6516997576,2.208495589,1.370250982,3.0878167243,3.133707363,5.8406235443,4.5937112645,1.9167724726
"EFNB3",0,0,0,0,0,0,0,0,0,0.093619312,0,0.2076829786,0,0,0,0,0,0,0,0,0,0.1216322224,0,0,0.168605392,0.0749717598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EFR3B",0.0948318957,0.0141251105,0.0467135425,0.0616447942,0,0.1195422128,0.6552246334,0.1907282251,0.1375886337,0.1619361073,0.0418984011,0.1576388873,0.0316193652,0.3600696678,0.19896883,0.0621694712,0.0734163127,0.0897101089,0.0697752487,0.071992975,0.09278666,0.156384286,0.1493815912,0.1822723295,0.168605392,0.0318062011,0.0401230013,0.1026548776,0.0780256014,0.1458151756,0.0221736587,0.0669217133,0.0205273063,0.0603639582,0,0.0215806033,0.0438501399,0.0200014862,0.0490718428,0.0803519578,0.0841160621,0.0371665648,0.1275792258,0.5099063159,0.0966254403,0.029131232,0.0447856914,0.0784980822,0.3726690537,0.0816541385,0.0240510773,0.0874025164,0.0967516779,0.0417672119,0.1738560508,0.1337669953,0.1380386581
"EFTUD1",11.6412559519,15.5588091806,16.9266521333,16.128104677,21.4816689173,14.1017117403,10.9493830747,13.0183643393,11.3184755005,11.892182879,24.615310645,9.5859456735,16.8621557636,13.9440678186,12.920841702,9.3768712743,7.1041079051,14.8171196526,10.8701379904,9.3717913962,15.7064618669,13.4895926663,17.7362769854,10.5696252025,13.952096189,8.8466676614,12.832279874,11.4075232778,9.7027130266,8.5686299578,8.4368454706,11.8737098392,10.0538457144,12.8277915888,8.3081189382,17.557978857,13.533985707,6.5578604181,6.1575641254,10.8550697837,11.959420833,14.9313068194,9.4675210529,8.396641833,10.609040693,16.4493197334,10.6049843438,14.6161085855,10.1403064106,11.5680758618,9.4919191894,11.4537736422,6.5597637588,8.4954508972,1.4856475266,13.626664121,2.2349900937
"EGF",0.0256302421,0,0,0,0,0,0.0200578969,0,0.0313798638,0.1619361073,0.0186215116,0.0300264547,0,0.0912505322,0.0582347795,0.0128626492,0.0172744265,0,0,0.0105872022,0,0.0695041271,0.1137083754,0,0.2265634955,0.0227187151,0,0,0,0.0318142201,0.0296204812,0,0.2742121631,0,0,0,0.0878652185,0.0534376085,0.1311043537,0.0268343588,0.02809142,0.0248243095,0,0.0928846003,0,0,0.3888726422,0,0,0.272692354,0,0,0,0,0,0,0
"EGFL6",0.3511343165,0,0,0,0,0.074713883,0.5616211144,0,0,0,0,0,0,0.0517908426,0.9487416161,0,0.2979838574,0,0,1.0947167085,0,0.1592802913,0.7156938922,0.2799182203,0,0.0999623465,0,0,0,0.0742331803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2964235758,0,0,0,0.6349062963,0.1252007741,0,0,0,0,0,0,0
"EGFL8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EGLN1",11.3644493374,8.2937940298,11.9820236572,13.7513553892,10.4403915367,10.361748227,12.1060551316,13.4812291782,9.3608547645,9.2101161021,20.3649506225,9.3682538767,8.0968160209,12.4865255333,6.801336956,10.5023530802,10.1832744317,8.7659592121,4.5523063788,9.2892112189,8.4807007215,9.9043381105,6.7779110039,10.0141285792,9.4050195232,7.0700641402,7.3543101136,11.6872578193,11.2494558317,8.1258820609,12.5828405185,12.2132456838,7.1617246747,7.2103842194,7.0619379513,5.8510102856,7.0964194512,8.1763494088,8.508713194,9.7527259525,7.1820740131,13.8847991124,11.239429583,12.1051917459,7.9709248832,10.8676283745,11.0364577226,11.3287653574,7.0492580591,16.1747333387,9.0988102569,6.8656665553,3.3806306817,8.1638685528,22.6344393704,19.351977152,27.6774881088
"EGLN3",1.4660498469,1.0075912134,3.5385508461,5.9612799139,0.276213654,5.0207729357,3.0889161289,3.7889790082,5.6749276821,2.9528037063,0.5260577027,2.0818341948,2.3985547041,1.5463265869,2.7855636195,2.9541217686,3.0057502139,2.0483808198,1.1396623958,1.844290625,5.0823893,3.1392697403,0.929733187,1.004667721,3.7778145648,2.0174219012,0.9015874401,2.6587613309,1.6890247842,2.0122494239,0,2.3836619372,0.5624270781,0,0.0833140618,6.7406641828,0.1802173089,0,0,0.3302341483,8.4697488869,7.7392748846,0,3.0481982264,3.7725986794,4.1504621145,0.49083275,3.2261500578,5.5591854161,9.060819575,0.6589747775,5.8072421759,0.1988172337,0,10.8501419503,0.9773541521,0
"EGR1",9.8163827159,1.4336987125,1.7984713871,5.3562476744,2.1612506964,2.8668784237,0,2.5073783737,12.3709078567,7.881733972,1.4990316837,6.8535382928,3.9027330779,4.024888341,15.2890560684,4.4226075535,3.9126576061,2.0483808198,11.8258474577,2.8352527518,8.677872374,9.2874889826,4.6419772072,5.0124890613,7.4765953521,5.257110675,6.5117270871,6.0335404333,2.1525886516,9.4276139016,24.4681798528,28.4882916732,24.555358188,23.5911818901,18.87430124,20.1185174403,29.668772521,13.8420872138,18.0888263729,23.5043312639,25.1055062735,82.6880097161,18.255016877,18.630767056,25.8517729726,45.6552359697,8.6272151139,19.9751086081,18.6118245706,26.2155090168,23.279586834,8.937966386,15.7038987305,18.8230945952,11.8985321906,13.4141935284,15.297940604
"EGR3",0.1255881862,0,0,0,0,0,0,0,0.1134502769,0.0683167953,0,0,0,0.1972984481,0.3299970838,0.0686007958,0.2634350044,0.0384471895,0,0,0,0.1737603177,0.0713464316,0,0.0395168888,0,0.2053353594,0.1411504568,0,0.2439090211,0.0367165068,0,0,0.0333181172,0,0,0,0,0.9344459897,0.0332629275,0.4874959078,0.1846280461,0.0704178409,0.3454094516,0,0.0482372843,0,0,0.1371307382,0.1352079407,0,0.072363229,0.0400518436,0,0,0,0
"EHBP1",5.438737369,5.5252723781,3.5478935546,5.9293159465,5.2407906461,4.463620837,3.2003488897,2.5794829466,5.9476911139,4.9162790072,3.482222669,5.4347883067,4.2979751431,6.6390927781,7.0221438283,1.987279303,3.8565157199,4.8849290249,4.0702228421,2.5557506135,7.2628758094,5.4705540031,6.1291043913,3.797340198,6.317433282,4.5482867637,4.3238434301,5.2713279668,6.5449710387,5.882979541,5.4847943746,2.8976345479,8.1127474683,0.9453776543,3.3195644284,6.0239992929,3.9387126746,4.2565030511,4.5094541258,4.6080217526,5.0563619065,4.0060557191,3.1146161996,3.843429485,0.9012913846,4.5489090804,5.9722304495,6.8339147527,8.6402782654,6.2624049209,6.1818354277,4.2574839432,7.1529015602,5.7428639411,0.7207439838,1.2323318519,1.6786237437
"EHD1",77.9953896679,98.5862085119,97.9582986711,98.0540361782,85.088343,101.8862548673,91.9832867173,100.6370501816,56.1554732443,72.9901701089,105.3954279617,76.5449397278,103.6573132767,81.471927907,66.2978700139,104.8841854354,109.411898951,56.0346427803,76.2537748462,115.3539203979,70.7753445608,72.0149636825,73.3820344967,71.7502005636,67.6239344933,68.7650068757,64.9733001016,74.3606269906,76.5086919568,64.3018412737,83.5705505049,87.1539843571,107.080714282,97.5833585286,72.4885357835,80.68357703,92.4248056861,131.954057127,69.5537797923,87.1508328211,128.026228079,110.891332324,72.4325610895,111.105296991,97.3489711432,94.45845379,75.8941798249,92.6902266625,115.237421183,101.554813344,79.8539039865,86.6427945891,114.383152843,89.7465625587,94.7677916818,67.2881263497,59.2025084187
"EHD3",3.4293263901,2.0198907969,5.6827024479,6.582294137,3.6343901845,2.9928246836,7.9139546709,9.1456509884,3.3407485802,3.7270607193,4.2876030457,4.691633552,6.2967707298,5.6797290743,3.8798921843,3.843788339,3.7010458812,3.0715032522,4.8969538194,4.9230490276,3.6024420734,2.5861327289,2.5929968742,5.9477197044,3.3246875737,3.187435729,2.6717198487,2.7639825805,1.7280375849,3.1310494988,3.5140310208,4.3870558291,3.6450631107,4.3413523814,2.7288021458,3.7496878383,2.0094276077,3.1697900637,2.7640412689,7.747792501,5.2197828234,7.2384025792,1.542774488,2.7880361466,3.3670106862,1.7242914951,5.173504103,5.5456302597,3.3996907751,5.6906412245,5.3269995887,6.1746991254,3.9717975652,5.7020584832,2.323688937,3.1926339309,0
"EHF",0.0256302421,0,0,0,0,0.0960607067,0,0,0,0,0,0.0300264547,0,0,0,0,0,0.2691303267,0,0,0,0.3446246302,0,0,0,0.0863311174,0,0,0,0.1299080656,0,0,0,0,0,0,0,0,0,0,0,0.4915556658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EHMT1",14.5810447182,18.3084973517,16.6113357212,22.3907591403,21.9880606163,19.8632194586,22.1595188096,21.0568612405,10.275698487,14.8677588505,24.4989261975,15.7213512572,20.5277436023,20.2058273147,23.6384675795,13.4607623985,15.6355153011,13.409525325,14.2278075349,12.4547846797,16.6273694671,16.26975775,12.1734848951,10.3851829643,14.7793163936,11.6319821331,15.596046608,13.4195588795,18.8179391717,11.8401922622,20.7825092473,12.7358160618,16.7422917301,16.9952906041,19.5884871752,16.8853840537,21.1556970823,14.1567368139,19.6386606198,23.270805708,21.2504068137,25.6122961285,25.0143488356,22.2681144682,16.3962267864,20.5380855371,22.6595509206,20.0752843322,11.5628028445,23.4786145547,20.2480291131,17.7611957678,26.0475512738,29.5621745153,24.2473387201,26.7515146623,28.8525000107
"EI24",42.1668742669,88.3855245689,61.1994120596,85.8803308925,65.3560272248,51.4501144967,65.0410738148,61.5377640385,32.4926420797,38.9658758164,50.3269627854,43.1880507241,69.707149141,47.4231482283,54.7285604862,81.9286441448,45.6714244072,44.6329151307,45.493462167,49.135205456,67.2123368178,66.9932905002,33.0378569918,42.9142840545,45.5550693544,52.8664500461,56.2241256501,56.3421295928,55.8227280917,42.4587279623,64.2175438777,55.3331575576,40.896931001,22.8316192858,62.2870075726,57.6594396344,42.5969102421,32.3280987432,76.3195640147,33.9256556168,69.7812490681,43.4600756572,58.9155334869,52.9048663568,39.920046372,39.4932151098,66.3296095473,59.7263126089,39.336446564,41.3436102297,69.972104451,50.4526290345,42.924239191,43.5355850194,92.5837424038,46.3297639649,41.4346750915
